03-May-2022 00:22:30.808984,BUY_BUY_SELL, BTC/USDT, 38665.82, VET/BTC, 1.24e-06, VET/USDT, 0.04768, -0.455
03-May-2022 00:22:31.626944,BUY_SELL_SELL, VET/USDT, 0.04769, VET/BTC, 1.23e-06, BTC/USDT, 38665.81, -0.375
03-May-2022 00:22:33.394097,BUY_BUY_SELL, BTC/USDT, 38665.82, DOCK/BTC, 8.3e-07, DOCK/USDT, 0.03183, -0.719
03-May-2022 00:22:35.172417,BUY_SELL_SELL, DOCK/USDT, 0.03185, DOCK/BTC, 8.2e-07, BTC/USDT, 38665.81, -0.552
03-May-2022 00:22:36.925976,BUY_BUY_SELL, BTC/USDT, 38665.82, POLY/BTC, 8.93e-06, POLY/USDT, 0.3447, -0.07
03-May-2022 00:22:37.735579,BUY_SELL_SELL, POLY/USDT, 0.3452, POLY/BTC, 8.92e-06, BTC/USDT, 38665.81, -0.187
03-May-2022 00:22:38.549745,BUY_BUY_SELL, BTC/USDT, 38665.82, HC/BTC, 0.0, HC/USDT, 0.0, nan
03-May-2022 00:22:39.361281,BUY_SELL_SELL, HC/USDT, 0.0, HC/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:40.402667,BUY_BUY_SELL, BTC/USDT, 38665.82, PAX/BTC, 0.0, PAX/USDT, 0.0, nan
03-May-2022 00:22:41.213052,BUY_SELL_SELL, PAX/USDT, 0.0, PAX/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:42.019406,BUY_BUY_SELL, BTC/USDT, 38665.82, RVN/BTC, 1.13e-06, RVN/USDT, 0.04362, -0.066
03-May-2022 00:22:42.827448,BUY_SELL_SELL, RVN/USDT, 0.04364, RVN/BTC, 1.12e-06, BTC/USDT, 38665.81, -0.865
03-May-2022 00:22:43.656767,BUY_BUY_SELL, BTC/USDT, 38665.82, DCR/BTC, 0.001462, DCR/USDT, 56.5, 0.048
03-May-2022 00:22:44.464601,BUY_SELL_SELL, DCR/USDT, 56.7, DCR/BTC, 0.001461, BTC/USDT, 38665.81, -0.469
03-May-2022 00:22:45.277053,BUY_BUY_SELL, BTC/USDT, 38665.82, MITH/BTC, 7.8e-07, MITH/USDT, 0.03015, 0.069
